##1 0 (1 39 1 5 0)##
        1512 Dec 27, 1997            11            25            34            35            36 
        1511 Dec 26, 1997             9            10            21            32            34 
        1510 Dec 25, 1997             3             4            14            16            27 
        1509 Dec 24, 1997             2             3            17            33            36 
        1508 Dec 23, 1997            18            19            22            26            34 
        1507 Dec 22, 1997             1            11            16            20            33 
        1506 Dec 21, 1997            11            18            20            32            33 
        1505 Dec 20, 1997             6             9            23            31            38 
        1504 Dec 19, 1997             5            11            12            19            27 
        1503 Dec 18, 1997             7            20            30            35            37 
        1502 Dec 17, 1997             7            22            23            25            32 
        1501 Dec 16, 1997            13            15            16            20            24 
        1500 Dec 15, 1997             5             9            12            20            23 
        1499 Dec 14, 1997             2             4            17            32            39 
        1498 Dec 13, 1997             1            15            23            30            36 
        1497 Dec 12, 1997            14            17            20            22            28 
        1496 Dec 11, 1997            14            25            26            27            37 
        1495 Dec 10, 1997             4             9            25            26            39 
        1494 Dec 09, 1997             8             9            20            21            37 
        1493 Dec 08, 1997             6            17            25            31            39 
        1492 Dec 07, 1997             4            22            25            31            33 
        1491 Dec 06, 1997            14            15            20            28            37 
        1490 Dec 05, 1997             4             6            11            26            35 
        1489 Dec 04, 1997             9            10            15            34            38 
        1488 Dec 03, 1997             8            10            25            35            36 
        1487 Dec 02, 1997             1             7            11            20            36 
        1486 Dec 01, 1997             4            16            23            33            34 
        1485 Nov 30, 1997            10            25            33            34            39 
        1484 Nov 29, 1997             1             2             3            17            18 
        1483 Nov 28, 1997            14            19            22            36            37 
        1482 Nov 27, 1997             4            12            34            37            39 
        1481 Nov 26, 1997             2            20            21            25            27 
        1480 Nov 25, 1997             1            13            26            35            39 
        1479 Nov 24, 1997             4             6             8            10            28 
        1478 Nov 23, 1997            12            23            25            32            38 
        1477 Nov 22, 1997            13            20            23            27            34 
        1476 Nov 21, 1997             3             8            18            23            32 
        1475 Nov 20, 1997            14            16            22            24            34 
        1474 Nov 19, 1997             8            10            12            14            34 
        1473 Nov 18, 1997             4            14            20            23            30 
        1472 Nov 17, 1997             6            11            16            20            37 
        1471 Nov 16, 1997             1             5             8            12            22 
        1470 Nov 15, 1997             3             7            13            15            17 
        1469 Nov 14, 1997             1            14            26            32            37 
        1468 Nov 13, 1997             4            15            19            27            28 
        1467 Nov 12, 1997             3             5             8            25            28 
        1466 Nov 11, 1997            11            19            20            28            30 
        1465 Nov 10, 1997             3            14            18            34            38 
        1464 Nov 09, 1997             7            11            16            31            33 
        1463 Nov 08, 1997            10            16            24            29            36 
        1462 Nov 07, 1997             9            10            16            25            28 
        1461 Nov 06, 1997             1             3             4            23            27 
        1460 Nov 05, 1997             3            13            28            29            31 
        1459 Nov 04, 1997             8            11            15            19            30 
        1458 Nov 03, 1997             7            26            33            38            39 
        1457 Nov 02, 1997             4             8            11            16            20 
        1456 Nov 01, 1997             2             6            12            24            25 
        1455 Oct 31, 1997            13            17            19            24            30 
        1454 Oct 30, 1997             1             6            26            37            39 
        1453 Oct 29, 1997             5            14            27            28            34 
        1452 Oct 28, 1997             1            13            26            28            29 
        1451 Oct 27, 1997             3             8            12            14            37 
        1450 Oct 26, 1997             2            22            33            35            39 
        1449 Oct 25, 1997             6             8            21            30            34 
        1448 Oct 24, 1997            16            17            20            25            35 
        1447 Oct 23, 1997             3             5            10            25            29 
        1446 Oct 22, 1997             1             3             6            12            26 
        1445 Oct 21, 1997             3            33            34            35            39 
        1444 Oct 20, 1997             5            13            19            21            31 
        1443 Oct 19, 1997            19            25            32            37            39 
        1442 Oct 18, 1997             3             8            10            36            39 
        1441 Oct 17, 1997             3             7             8             9            33 
        1440 Oct 16, 1997            16            25            26            30            34 
        1439 Oct 15, 1997             4             9            23            26            28 
        1438 Oct 14, 1997             9            13            26            29            32 
        1437 Oct 13, 1997             3             9            13            23            38 
        1436 Oct 12, 1997             8            16            17            21            29 
        1435 Oct 11, 1997            13            16            18            24            37 
        1434 Oct 10, 1997            15            18            24            27            39 
        1433 Oct 09, 1997             2            11            14            20            25 
        1432 Oct 08, 1997             8            14            19            23            24 
        1431 Oct 07, 1997             7            19            21            25            38 
        1430 Oct 06, 1997             5            18            24            26            36 
        1429 Oct 05, 1997             5             6            19            26            38 
        1428 Oct 04, 1997             6            17            21            25            36 
        1427 Oct 03, 1997             2             6            25            34            38 
        1426 Oct 02, 1997             3            13            14            21            26 
        1425 Oct 01, 1997             7             9            20            27            32 
        1424 Sep 30, 1997            16            23            24            27            39 
        1423 Sep 29, 1997             2             9            14            22            33 
        1422 Sep 28, 1997            10            19            28            29            32 
        1421 Sep 27, 1997             3             7            12            21            37 
        1420 Sep 26, 1997             8             9            24            26            29 
        1419 Sep 25, 1997            11            15            19            27            28 
        1418 Sep 24, 1997             3             9            11            19            38 
        1417 Sep 23, 1997             6            11            25            26            39 
        1416 Sep 22, 1997             3             6            25            26            34 
        1415 Sep 21, 1997             1            10            12            18            30 
        1414 Sep 20, 1997             4             6             9            24            30 
        1413 Sep 19, 1997             6            16            19            24            29 
        1412 Sep 18, 1997             7            10            24            28            39 
        1411 Sep 17, 1997             2             8            10            15            35 
        1410 Sep 16, 1997             1             9            23            28            31 
        1409 Sep 15, 1997             4             6            16            17            38 
        1408 Sep 14, 1997             4             5            16            25            32 
        1407 Sep 13, 1997            12            23            30            34            36 
        1406 Sep 12, 1997             1             5            23            25            32 
        1405 Sep 11, 1997            12            13            27            30            37 
        1404 Sep 10, 1997             8            23            26            32            36 
        1403 Sep 09, 1997            12            14            20            28            31 
        1402 Sep 08, 1997            10            13            20            36            39 
        1401 Sep 07, 1997            14            17            21            22            39 
        1400 Sep 06, 1997             8            11            16            31            37 
        1399 Sep 05, 1997             2            21            25            28            35 
        1398 Sep 04, 1997             5            17            25            27            35 
        1397 Sep 03, 1997             2             5            16            33            34 
        1396 Sep 02, 1997            14            16            17            23            35 
        1395 Sep 01, 1997            11            15            29            32            35 
        1394 Aug 31, 1997             6            14            30            32            35 
        1393 Aug 30, 1997             3             9            28            30            33 
        1392 Aug 29, 1997            11            30            31            33            34 
        1391 Aug 28, 1997             5            16            18            24            38 
        1390 Aug 27, 1997             2            15            21            24            28 
        1389 Aug 26, 1997             1            18            21            25            39 
        1388 Aug 25, 1997             8            11            15            28            37 
        1387 Aug 24, 1997             3            21            24            31            35 
        1386 Aug 23, 1997             9            15            16            25            36 
        1385 Aug 22, 1997            18            20            21            30            33 
        1384 Aug 21, 1997             8            19            29            32            35 
        1383 Aug 20, 1997             2             7            25            31            36 
        1382 Aug 19, 1997             4             5            21            27            34 
        1381 Aug 18, 1997            14            25            26            28            32 
        1380 Aug 17, 1997             4            19            23            25            30 
        1379 Aug 16, 1997             3             5            19            24            26 
        1378 Aug 15, 1997             1             8            13            17            30 
        1377 Aug 14, 1997             5            25            28            33            39 
        1376 Aug 13, 1997            22            28            29            31            33 
        1375 Aug 12, 1997             1             2            16            24            36 
        1374 Aug 11, 1997             2             3            17            21            36 
        1373 Aug 10, 1997             3             4            12            23            35 
        1372 Aug 09, 1997            12            19            27            30            31 
        1371 Aug 08, 1997            10            12            16            21            25 
        1370 Aug 07, 1997            10            15            27            30            35 
        1369 Aug 06, 1997             2             4             9            10            39 
        1368 Aug 05, 1997             3             6            10            27            38 
        1367 Aug 04, 1997             1             3            14            29            33 
        1366 Aug 03, 1997             9            11            13            20            21 
        1365 Aug 02, 1997             8            26            28            32            35 
        1364 Aug 01, 1997             2             4            28            29            38 
        1363 Jul 31, 1997             5            11            22            28            39 
        1362 Jul 30, 1997            12            24            26            34            38 
        1361 Jul 29, 1997             4             5             9            19            25 
        1360 Jul 28, 1997             2            13            16            18            31 
        1359 Jul 27, 1997            11            13            32            34            37 
        1358 Jul 26, 1997             4            10            26            32            39 
        1357 Jul 25, 1997             7            13            18            21            38 
        1356 Jul 24, 1997             4            19            26            28            36 
        1355 Jul 23, 1997             3            18            24            31            38 
        1354 Jul 22, 1997             2             9            28            33            35 
        1353 Jul 21, 1997             5            12            13            17            38 
        1352 Jul 20, 1997             6             8            22            26            32 
        1351 Jul 19, 1997             9            26            30            32            38 
        1350 Jul 18, 1997            12            13            25            31            33 
        1349 Jul 17, 1997             9            17            20            24            31 
        1348 Jul 16, 1997            12            30            34            35            37 
        1347 Jul 15, 1997            10            21            24            25            35 
        1346 Jul 14, 1997             8            10            14            25            37 
        1345 Jul 13, 1997             4             8            14            17            29 
        1344 Jul 12, 1997            11            13            19            24            25 
        1343 Jul 11, 1997            11            14            19            31            39 
        1342 Jul 10, 1997            22            23            24            28            35 
        1341 Jul 09, 1997             9            14            16            22            30 
        1340 Jul 08, 1997             7             8            12            13            28 
        1339 Jul 07, 1997             6             9            15            17            31 
        1338 Jul 06, 1997             8            15            25            31            35 
        1337 Jul 05, 1997             8            10            13            15            37 
        1336 Jul 04, 1997             2             9            19            23            32 
        1335 Jul 03, 1997             3             8            17            18            30 
        1334 Jul 02, 1997             5             8            25            29            35 
        1333 Jul 01, 1997             4            19            20            28            36 
        1332 Jun 30, 1997            10            24            32            38            39 
        1331 Jun 29, 1997             2             7            18            30            34 
        1330 Jun 28, 1997            17            25            28            31            32 
        1329 Jun 27, 1997             3             4            15            19            24 
        1328 Jun 26, 1997             6            19            24            26            39 
        1327 Jun 25, 1997            18            20            22            30            39 
        1326 Jun 24, 1997             5             8            27            33            39 
        1325 Jun 23, 1997            22            33            34            38            39 
        1324 Jun 22, 1997             4            16            22            23            28 
        1323 Jun 21, 1997             4            12            15            16            39 
        1322 Jun 20, 1997             4             6            11            16            21 
        1321 Jun 19, 1997             5             6            11            32            36 
        1320 Jun 18, 1997             1             7            10            13            29 
        1319 Jun 17, 1997             4            20            29            36            37 
        1318 Jun 16, 1997             1             4             9            34            38 
        1317 Jun 15, 1997             1            22            29            30            34 
        1316 Jun 14, 1997            11            24            26            35            39 
        1315 Jun 13, 1997             4            10            21            30            32 
        1314 Jun 12, 1997             5             7            22            33            35 
        1313 Jun 11, 1997             8            12            30            32            36 
        1312 Jun 10, 1997             5             7            16            21            28 
        1311 Jun 09, 1997             4            12            30            34            39 
        1310 Jun 08, 1997             4             5            22            28            34 
        1309 Jun 07, 1997            13            14            16            25            33 
        1308 Jun 06, 1997             7            12            23            31            34 
        1307 Jun 05, 1997             5            11            13            23            32 
        1306 Jun 04, 1997            13            17            18            25            27 
        1305 Jun 03, 1997            12            16            19            27            34 
        1304 Jun 02, 1997            17            23            31            34            36 
        1303 Jun 01, 1997             1             9            11            31            33 
        1302 May 31, 1997             7            12            15            31            39 
        1301 May 30, 1997             4            12            13            14            32 
        1300 May 29, 1997             5             6             8            27            29 
        1299 May 28, 1997             2             6            12            13            22 
        1298 May 27, 1997             7            11            20            30            33 
        1297 May 26, 1997             7            12            16            18            23 
        1296 May 25, 1997             8             9            21            27            30 
        1295 May 24, 1997             7            10            12            33            35 
        1294 May 23, 1997             1             6            21            33            37 
        1293 May 22, 1997            10            19            22            26            32 
        1292 May 21, 1997             7            16            24            27            30 
        1291 May 20, 1997            14            16            18            21            38 
        1290 May 19, 1997             8            21            23            32            36 
        1289 May 18, 1997             1             3            12            13            36 
        1288 May 17, 1997            14            16            17            36            38 
        1287 May 16, 1997             6             7            15            29            36 
        1286 May 15, 1997            14            22            24            25            26 
        1285 May 14, 1997             2             7            24            30            38 
        1284 May 13, 1997             1             2            30            32            33 
        1283 May 12, 1997             5            10            31            32            35 
        1282 May 11, 1997             9            17            21            23            38 
        1281 May 10, 1997             7             8            13            16            34 
        1280 May 09, 1997            13            27            33            36            38 
        1279 May 08, 1997             2            22            24            27            34 
        1278 May 07, 1997             2             3             4            20            32 
        1277 May 06, 1997             7             9            10            19            23 
        1276 May 05, 1997             3             5            12            25            38 
        1275 May 04, 1997             6            13            16            19            29 
        1274 May 03, 1997             9            11            30            32            34 
        1273 May 02, 1997            14            19            22            32            39 
        1272 May 01, 1997            19            21            25            37            39 
        1271 Apr 30, 1997             7            22            28            32            34 
        1270 Apr 29, 1997             4             8            12            33            39 
        1269 Apr 28, 1997             4             5            11            13            20 
        1268 Apr 27, 1997            10            20            27            30            39 
        1267 Apr 26, 1997            15            27            29            32            34 
        1266 Apr 25, 1997             4             5             8            15            33 
        1265 Apr 24, 1997             2             7            13            35            39 
        1264 Apr 23, 1997             3            17            18            29            37 
        1263 Apr 22, 1997            14            18            20            21            24 
        1262 Apr 21, 1997             3            12            24            33            34 
        1261 Apr 20, 1997            13            25            31            32            35 
        1260 Apr 19, 1997            11            22            25            26            29 
        1259 Apr 18, 1997             5            12            21            27            33 
        1258 Apr 17, 1997             3            16            26            31            37 
        1257 Apr 16, 1997            11            22            27            30            37 
        1256 Apr 15, 1997             4            16            19            36            38 
        1255 Apr 14, 1997             9            22            34            38            39 
        1254 Apr 13, 1997             8            18            22            26            39 
        1253 Apr 12, 1997            10            14            27            30            34 
        1252 Apr 11, 1997            11            12            21            34            35 
        1251 Apr 10, 1997            12            17            21            24            32 
        1250 Apr 09, 1997            13            19            30            35            38 
        1249 Apr 08, 1997             8            11            14            16            26 
        1248 Apr 07, 1997             5            17            21            28            38 
        1247 Apr 06, 1997             8            19            22            28            33 
        1246 Apr 05, 1997             3            12            24            26            28 
        1245 Apr 04, 1997             5            10            19            21            25 
        1244 Apr 03, 1997             3            12            19            24            31 
        1243 Apr 02, 1997             4             7            23            27            34 
        1242 Apr 01, 1997             3            12            20            31            34 
        1241 Mar 31, 1997             4             9            20            31            35 
        1240 Mar 30, 1997             7            10            19            31            39 
        1239 Mar 29, 1997             1            11            17            21            31 
        1238 Mar 28, 1997             7             9            11            29            37 
        1237 Mar 27, 1997            15            21            27            28            33 
        1236 Mar 26, 1997             7            17            27            29            38 
        1235 Mar 25, 1997             1             4             5            15            26 
        1234 Mar 24, 1997            11            19            22            23            34 
        1233 Mar 23, 1997             4             5            14            18            23 
        1232 Mar 22, 1997             6            10            11            18            25 
        1231 Mar 21, 1997             1            19            24            27            31 
        1230 Mar 20, 1997            20            22            31            34            37 
        1229 Mar 19, 1997            10            26            27            29            34 
        1228 Mar 18, 1997            10            18            27            32            38 
        1227 Mar 17, 1997             8            20            23            36            37 
        1226 Mar 16, 1997             2            17            20            21            30 
        1225 Mar 15, 1997             5            10            16            20            28 
        1224 Mar 14, 1997            12            13            19            38            39 
        1223 Mar 13, 1997             9            21            29            30            37 
        1222 Mar 12, 1997             2             4            21            24            37 
        1221 Mar 11, 1997             9            17            18            20            35 
        1220 Mar 10, 1997             1             3            18            23            36 
        1219 Mar 09, 1997             7            11            18            27            34 
        1218 Mar 08, 1997             2             7            12            23            34 
        1217 Mar 07, 1997             9            19            26            31            36 
        1216 Mar 06, 1997             2             7            16            31            39 
        1215 Mar 05, 1997             3            15            23            26            34 
        1214 Mar 04, 1997             4             6            12            22            23 
        1213 Mar 03, 1997             4            10            11            33            37 
        1212 Mar 02, 1997             2             5            24            30            34 
        1211 Mar 01, 1997            13            17            23            25            29 
        1210 Feb 28, 1997             1             4             9            16            26 
        1209 Feb 27, 1997             2             3            10            21            22 
        1208 Feb 26, 1997             6            13            20            37            39 
        1207 Feb 25, 1997             2            15            24            27            34 
        1206 Feb 24, 1997             1            15            17            18            21 
        1205 Feb 23, 1997            15            16            26            30            32 
        1204 Feb 22, 1997            16            17            21            35            36 
        1203 Feb 21, 1997             6            14            17            28            30 
        1202 Feb 20, 1997             6            10            18            22            35 
        1201 Feb 19, 1997             6             9            17            34            37 
        1200 Feb 18, 1997             5             8            22            26            30 
        1199 Feb 17, 1997             6            10            19            27            30 
        1198 Feb 16, 1997             1            14            25            26            31 
        1197 Feb 15, 1997             6             9            14            33            39 
        1196 Feb 14, 1997            10            18            27            33            39 
        1195 Feb 13, 1997             3            11            23            29            31 
        1194 Feb 12, 1997            10            18            19            29            38 
        1193 Feb 11, 1997             7            22            30            32            39 
        1192 Feb 10, 1997             3             7            11            32            33 
        1191 Feb 09, 1997             2             3             8            11            28 
        1190 Feb 08, 1997             1            11            13            23            35 
        1189 Feb 07, 1997            20            23            24            32            34 
        1188 Feb 06, 1997             2             9            28            35            39 
        1187 Feb 05, 1997            11            13            21            26            31 
        1186 Feb 04, 1997             1            21            26            37            38 
        1185 Feb 03, 1997            11            14            17            19            26 
        1184 Feb 02, 1997            12            13            17            30            31 
        1183 Feb 01, 1997            26            28            34            35            36 
        1182 Jan 31, 1997             4             5             9            28            38 
        1181 Jan 30, 1997             2            10            12            14            17 
        1180 Jan 29, 1997             5            10            16            22            24 
        1179 Jan 28, 1997             6             7            11            24            28 
        1178 Jan 27, 1997             2             9            20            26            27 
        1177 Jan 26, 1997             1             3            15            22            27 
        1176 Jan 25, 1997             1             5            29            31            36 
        1175 Jan 24, 1997             4            18            21            33            34 
        1174 Jan 23, 1997             3            20            27            28            29 
        1173 Jan 22, 1997             1            10            12            19            23 
        1172 Jan 21, 1997             2             3            19            20            25 
        1171 Jan 20, 1997             3            10            22            24            38 
        1170 Jan 19, 1997            15            18            20            23            38 
        1169 Jan 18, 1997            13            26            28            35            36 
        1168 Jan 17, 1997            10            11            15            18            37 
        1167 Jan 16, 1997             7             9            25            31            34 
        1166 Jan 15, 1997             7            14            16            18            20 
        1165 Jan 14, 1997             2             6            22            24            32 
        1164 Jan 13, 1997             4             5            13            15            34 
        1163 Jan 12, 1997             7            13            28            31            38 
        1162 Jan 11, 1997             1             7            11            25            38 
        1161 Jan 10, 1997             6            13            17            22            24 
        1160 Jan 09, 1997            11            24            26            29            31 
        1159 Jan 08, 1997             6            15            19            20            28 
        1158 Jan 07, 1997             2             4            25            33            36 
        1157 Jan 06, 1997            13            20            29            32            39 
        1156 Jan 05, 1997             1             4            25            28            35 
        1155 Jan 04, 1997             4             9            14            24            25 
        1154 Jan 03, 1997             3             4             6            25            37 
        1153 Jan 02, 1997             5             9            15            20            21 
        1152 Jan 01, 1997             5            25            26            29            39 
        1151 Dec 31, 1996             7             8            17            24            25 
        1150 Dec 30, 1996             3             4            13            36            38 
        1149 Dec 29, 1996             7            16            18            26            27 
        1148 Dec 28, 1996             1            12            14            15            24 
        1147 Dec 27, 1996             4             5            30            32            36 
        1146 Dec 26, 1996             4             5            15            24            38 
        1145 Dec 25, 1996             1             5            11            15            31 
        1144 Dec 24, 1996            25            28            30            31            39 
        1143 Dec 23, 1996             1            16            17            30            37 
        1142 Dec 22, 1996             1             4             9            32            38 
        1141 Dec 21, 1996            23            24            27            34            38 
        1140 Dec 20, 1996             8            10            13            20            32 
        1139 Dec 19, 1996             1             4            19            23            31 
        1138 Dec 18, 1996             4            13            23            31            36 
        1137 Dec 17, 1996             3             7             9            22            36 
        1136 Dec 16, 1996            15            19            20            22            24 
        1135 Dec 15, 1996             8            12            20            30            38 
        1134 Dec 14, 1996            10            21            28            30            35 
        1133 Dec 13, 1996            12            13            29            30            39 
        1132 Dec 12, 1996             1            10            11            18            25 
        1131 Dec 11, 1996             5             8            14            27            32 
        1130 Dec 10, 1996             4            15            20            25            29 
        1129 Dec 09, 1996             6            14            16            29            32 
        1128 Dec 08, 1996             9            12            20            22            31 
        1127 Dec 07, 1996            12            13            21            22            36 
        1126 Dec 06, 1996            13            14            23            27            35 
        1125 Dec 05, 1996             6             9            10            31            36 
        1124 Dec 04, 1996             4            12            17            25            27 
        1123 Dec 03, 1996             1             8            22            32            35 
        1122 Dec 02, 1996             5            17            26            33            34 
        1121 Dec 01, 1996             6             8            10            12            35 
        1120 Nov 30, 1996             7            12            13            17            32 
        1119 Nov 29, 1996             7            24            29            30            37 
        1118 Nov 28, 1996             1             6            12            36            39 
        1117 Nov 27, 1996             4            12            17            19            37 
        1116 Nov 26, 1996             5             6            18            27            35 
        1115 Nov 25, 1996            11            12            23            31            35 
        1114 Nov 24, 1996            15            18            31            38            39 
        1113 Nov 23, 1996             9            18            29            34            36 
        1112 Nov 22, 1996             1             9            12            25            38 
        1111 Nov 21, 1996             6             7            11            26            34 
        1110 Nov 20, 1996             4            12            17            18            21 
        1109 Nov 19, 1996             5             6            11            12            39 
        1108 Nov 18, 1996             6             8            23            26            37 
        1107 Nov 17, 1996             7            21            25            29            32 
        1106 Nov 16, 1996             1            19            22            25            30 
        1105 Nov 15, 1996             3            22            27            30            34 
        1104 Nov 14, 1996             2            19            22            30            39 
        1103 Nov 13, 1996            13            14            27            34            37 
        1102 Nov 12, 1996             9            13            21            22            28 
        1101 Nov 11, 1996             5             7            23            30            36 
        1100 Nov 10, 1996             3             6            18            25            37 
        1099 Nov 09, 1996             4             8            19            23            38 
        1098 Nov 08, 1996             4             6             9            11            34 
        1097 Nov 07, 1996            14            19            22            23            39 
        1096 Nov 06, 1996             1            13            15            20            25 
        1095 Nov 05, 1996             1            17            19            29            32 
        1094 Nov 04, 1996             7             9            21            34            36 
        1093 Nov 03, 1996             2             4            12            23            38 
        1092 Nov 02, 1996             5            15            16            26            32 
        1091 Nov 01, 1996             4            22            27            30            38 
        1090 Oct 31, 1996             4            22            26            29            35 
        1089 Oct 30, 1996             4            12            13            20            28 
        1088 Oct 29, 1996            13            24            27            30            31 
        1087 Oct 28, 1996             4             7            10            20            28 
        1086 Oct 27, 1996             1             2            16            18            31 
        1085 Oct 26, 1996             7             8            14            23            33 
        1084 Oct 25, 1996             2             3            17            18            30 
        1083 Oct 24, 1996             3            18            30            36            38 
        1082 Oct 23, 1996             1            11            21            28            39 
        1081 Oct 22, 1996            10            13            20            22            35 
        1080 Oct 21, 1996             6            17            18            30            38 
        1079 Oct 20, 1996             5            12            19            22            25 
        1078 Oct 19, 1996             6            12            17            26            36 
        1077 Oct 18, 1996            10            24            29            30            37 
        1076 Oct 17, 1996             2             9            11            14            33 
        1075 Oct 16, 1996            12            21            32            34            39 
        1074 Oct 15, 1996            12            24            27            36            38 
        1073 Oct 14, 1996            10            12            21            34            38 
        1072 Oct 13, 1996             3            13            20            27            28 
        1071 Oct 12, 1996            13            23            24            25            38 
        1070 Oct 11, 1996             5            10            11            30            37 
        1069 Oct 10, 1996             5             8            12            26            36 
        1068 Oct 09, 1996            10            16            26            27            37 
        1067 Oct 08, 1996             1             6             7            20            24 
        1066 Oct 07, 1996             3             5             6            30            38 
        1065 Oct 06, 1996             9            11            18            32            39 
        1064 Oct 05, 1996             9            19            24            33            39 
        1063 Oct 04, 1996             4             9            11            13            27 
        1062 Oct 03, 1996             5             9            11            30            38 
        1061 Oct 02, 1996             1            13            21            25            35 
        1060 Oct 01, 1996             3            10            17            28            29 
        1059 Sep 30, 1996             2            14            18            20            33 
        1058 Sep 29, 1996             6            16            20            25            28 
        1057 Sep 28, 1996             3             7            22            25            31 
        1056 Sep 27, 1996             6             8            22            32            37 
        1055 Sep 26, 1996             8            25            28            34            36 
        1054 Sep 25, 1996             1             4             6            24            31 
        1053 Sep 24, 1996             9            16            18            23            39 
        1052 Sep 23, 1996             4            13            20            21            39 
        1051 Sep 22, 1996            11            20            29            33            38 
        1050 Sep 21, 1996            22            24            29            30            35 
        1049 Sep 20, 1996             3             5            18            20            29 
